frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,frame.protocols,frame.len,Source_File
2021-08-17T02:02:33.045394000+0530,10.10.0.33,8.8.8.8,,,49744,53,eth:ethertype:ip:udp:dns,79,traffic_segment_3.csv
2021-08-17T02:01:51.420337000+0530,10.10.0.33,8.8.8.8,,,64384,53,eth:ethertype:ip:udp:dns,80,traffic_segment_3.csv
2021-08-17T02:01:29.921153000+0530,10.10.0.33,8.8.8.8,,,62789,53,eth:ethertype:ip:udp:dns,81,traffic_segment_3.csv
2021-08-17T02:06:32.097667000+0530,10.10.0.33,8.8.8.8,,,53862,53,eth:ethertype:ip:udp:dns,83,traffic_segment_3.csv
2021-08-17T02:01:24.888607000+0530,10.10.0.33,8.8.8.8,,,62047,53,eth:ethertype:ip:udp:dns,84,traffic_segment_3.csv
2021-08-17T02:02:27.280086000+0530,10.10.0.33,8.8.8.8,,,50532,53,eth:ethertype:ip:udp:dns,84,traffic_segment_3.csv
2021-08-17T01:59:48.029549000+0530,2.18.105.186,10.10.0.33,443,53487,,,eth:ethertype:ip:tcp:tls,85,traffic_segment_3.csv
2021-08-17T02:01:40.107535000+0530,10.10.0.33,8.8.8.8,,,59566,53,eth:ethertype:ip:udp:dns,85,traffic_segment_3.csv
2021-08-17T02:02:22.248441000+0530,10.10.0.33,8.8.8.8,,,63589,53,eth:ethertype:ip:udp:dns,85,traffic_segment_3.csv
2021-08-17T02:04:06.201586000+0530,10.10.0.33,8.8.8.8,,,61972,53,eth:ethertype:ip:udp:dns,85,traffic_segment_3.csv
2021-08-17T02:06:02.013778000+0530,10.10.0.33,8.8.8.8,,,65372,53,eth:ethertype:ip:udp:dns,85,traffic_segment_3.csv
2021-08-17T02:08:11.138389000+0530,10.10.0.33,8.8.8.8,,,50989,53,eth:ethertype:ip:udp:dns,85,traffic_segment_3.csv
2021-08-17T02:01:58.336317000+0530,2.18.105.186,10.10.0.33,443,53486,,,eth:ethertype:ip:tcp:tls,85,traffic_segment_3.csv
2021-08-17T02:01:56.452341000+0530,10.10.0.33,8.8.8.8,,,63170,53,eth:ethertype:ip:udp:dns,86,traffic_segment_3.csv
2021-08-17T02:03:40.420080000+0530,10.10.0.33,8.8.8.8,,,63009,53,eth:ethertype:ip:udp:dns,86,traffic_segment_3.csv
2021-08-17T02:05:24.123081000+0530,10.10.0.33,8.8.8.8,,,54032,53,eth:ethertype:ip:udp:dns,86,traffic_segment_3.csv
2021-08-17T02:05:24.152650000+0530,10.10.0.33,8.8.8.8,,,54032,53,eth:ethertype:ip:udp:dns,86,traffic_segment_3.csv
2021-08-17T02:07:41.310491000+0530,10.10.0.33,8.8.8.8,,,56419,53,eth:ethertype:ip:udp:dns,86,traffic_segment_3.csv
2021-08-17T02:02:23.067177000+0530,10.10.0.33,8.8.8.8,,,62937,53,eth:ethertype:ip:udp:dns,90,traffic_segment_3.csv
2021-08-17T01:59:26.671236000+0530,204.79.197.200,10.10.0.33,443,53483,,,eth:ethertype:ip:tcp:tls,92,traffic_segment_3.csv
2021-08-17T01:59:27.305656000+0530,10.10.0.33,10.10.0.255,,,137,137,eth:ethertype:ip:udp:nbns,92,traffic_segment_3.csv
2021-08-17T01:59:28.058534000+0530,10.10.0.33,10.10.0.255,,,137,137,eth:ethertype:ip:udp:nbns,92,traffic_segment_3.csv
2021-08-17T01:59:28.120836000+0530,204.79.197.200,10.10.0.33,443,53483,,,eth:ethertype:ip:tcp:tls,92,traffic_segment_3.csv
2021-08-17T02:04:52.765345000+0530,8.8.8.8,10.10.0.33,,,53,62426,eth:ethertype:ip:udp:dns,92,traffic_segment_3.csv
2021-08-17T02:05:34.487692000+0530,8.8.8.8,10.10.0.33,,,53,63777,eth:ethertype:ip:udp:dns,92,traffic_segment_3.csv
2021-08-17T02:00:58.842715000+0530,8.8.8.8,10.10.0.33,,,53,56101,eth:ethertype:ip:udp:dns,95,traffic_segment_3.csv
2021-08-17T02:01:20.415836000+0530,8.8.8.8,10.10.0.33,,,53,58697,eth:ethertype:ip:udp:dns,95,traffic_segment_3.csv
2021-08-17T02:02:27.405474000+0530,8.8.8.8,10.10.0.33,,,53,50532,eth:ethertype:ip:udp:dns,100,traffic_segment_3.csv
2021-08-17T02:01:46.049895000+0530,8.8.8.8,10.10.0.33,,,53,61970,eth:ethertype:ip:udp:dns,104,traffic_segment_3.csv
2021-08-17T02:02:23.598890000+0530,20.189.173.12,10.10.0.33,443,53526,,,eth:ethertype:ip:tcp:tls,105,traffic_segment_3.csv
2021-08-17T02:02:17.134313000+0530,8.8.8.8,10.10.0.33,,,53,57106,eth:ethertype:ip:udp:dns,109,traffic_segment_3.csv
2021-08-17T02:01:29.930985000+0530,8.8.8.8,10.10.0.33,,,53,62789,eth:ethertype:ip:udp:dns,111,traffic_segment_3.csv
2021-08-17T02:01:51.432726000+0530,8.8.8.8,10.10.0.33,,,53,64384,eth:ethertype:ip:udp:dns,112,traffic_segment_3.csv
2021-08-17T02:01:24.893737000+0530,8.8.8.8,10.10.0.33,,,53,62047,eth:ethertype:ip:udp:dns,114,traffic_segment_3.csv
2021-08-17T02:01:40.373338000+0530,8.8.8.8,10.10.0.33,,,53,59566,eth:ethertype:ip:udp:dns,115,traffic_segment_3.csv
2021-08-17T02:01:35.102980000+0530,8.8.8.8,10.10.0.33,,,53,63243,eth:ethertype:ip:udp:dns,138,traffic_segment_3.csv
2021-08-17T02:02:12.112892000+0530,8.8.8.8,10.10.0.33,,,53,56973,eth:ethertype:ip:udp:dns,138,traffic_segment_3.csv
2021-08-17T02:03:19.384843000+0530,8.8.8.8,10.10.0.33,,,53,58782,eth:ethertype:ip:udp:dns,138,traffic_segment_3.csv
2021-08-17T02:03:56.084219000+0530,8.8.8.8,10.10.0.33,,,53,53070,eth:ethertype:ip:udp:dns,138,traffic_segment_3.csv
2021-08-17T02:05:03.119475000+0530,8.8.8.8,10.10.0.33,,,53,50775,eth:ethertype:ip:udp:dns,138,traffic_segment_3.csv
2021-08-17T02:05:51.894580000+0530,8.8.8.8,10.10.0.33,,,53,52494,eth:ethertype:ip:udp:dns,138,traffic_segment_3.csv
2021-08-17T02:07:19.956673000+0530,8.8.8.8,10.10.0.33,,,53,58010,eth:ethertype:ip:udp:dns,138,traffic_segment_3.csv
2021-08-17T02:08:01.017354000+0530,8.8.8.8,10.10.0.33,,,53,52160,eth:ethertype:ip:udp:dns,138,traffic_segment_3.csv
2021-08-17T02:08:01.218623000+0530,8.8.8.8,10.10.0.33,,,53,52160,eth:ethertype:ip:udp:dns,138,traffic_segment_3.csv
2021-08-17T02:02:01.753577000+0530,8.8.8.8,10.10.0.33,,,53,50970,eth:ethertype:ip:udp:dns,140,traffic_segment_3.csv
2021-08-17T02:03:45.753881000+0530,8.8.8.8,10.10.0.33,,,53,52118,eth:ethertype:ip:udp:dns,140,traffic_segment_3.csv
2021-08-17T02:05:29.476463000+0530,8.8.8.8,10.10.0.33,,,53,53529,eth:ethertype:ip:udp:dns,140,traffic_segment_3.csv
2021-08-17T02:05:29.517434000+0530,8.8.8.8,10.10.0.33,,,53,53529,eth:ethertype:ip:udp:dns,140,traffic_segment_3.csv
2021-08-17T02:07:46.564586000+0530,8.8.8.8,10.10.0.33,,,53,58337,eth:ethertype:ip:udp:dns,140,traffic_segment_3.csv
2021-08-17T02:07:46.663626000+0530,8.8.8.8,10.10.0.33,,,53,58337,eth:ethertype:ip:udp:dns,140,traffic_segment_3.csv
2021-08-17T02:06:32.104793000+0530,10.10.0.33,13.107.4.52,53570,80,,,eth:ethertype:ip:tcp:http,142,traffic_segment_3.csv
2021-08-17T02:06:32.193201000+0530,10.10.0.33,13.107.4.52,53570,80,,,eth:ethertype:ip:tcp:http,142,traffic_segment_3.csv
2021-08-17T02:06:32.224713000+0530,10.10.0.33,13.107.4.52,53570,80,,,eth:ethertype:ip:tcp:http,142,traffic_segment_3.csv
2021-08-17T02:06:32.265386000+0530,10.10.0.33,13.107.4.52,53570,80,,,eth:ethertype:ip:tcp:http,142,traffic_segment_3.csv
2021-08-17T02:02:22.266032000+0530,8.8.8.8,10.10.0.33,,,53,63589,eth:ethertype:ip:udp:dns,150,traffic_segment_3.csv
2021-08-17T02:04:06.219337000+0530,8.8.8.8,10.10.0.33,,,53,61972,eth:ethertype:ip:udp:dns,150,traffic_segment_3.csv
2021-08-17T02:06:02.019252000+0530,8.8.8.8,10.10.0.33,,,53,65372,eth:ethertype:ip:udp:dns,150,traffic_segment_3.csv
2021-08-17T02:08:11.155402000+0530,8.8.8.8,10.10.0.33,,,53,50989,eth:ethertype:ip:udp:dns,150,traffic_segment_3.csv
2021-08-17T02:02:33.055652000+0530,8.8.8.8,10.10.0.33,,,53,49744,eth:ethertype:ip:udp:dns,157,traffic_segment_3.csv
2021-08-17T02:00:53.670076000+0530,8.8.8.8,10.10.0.33,,,53,56706,eth:ethertype:ip:udp:dns,166,traffic_segment_3.csv
2021-08-17T02:02:38.197461000+0530,8.8.8.8,10.10.0.33,,,53,64663,eth:ethertype:ip:udp:dns,166,traffic_segment_3.csv
2021-08-17T02:04:21.938376000+0530,8.8.8.8,10.10.0.33,,,53,57964,eth:ethertype:ip:udp:dns,166,traffic_segment_3.csv
2021-08-17T02:06:17.724547000+0530,8.8.8.8,10.10.0.33,,,53,49741,eth:ethertype:ip:udp:dns,166,traffic_segment_3.csv
2021-08-17T01:59:28.007361000+0530,8.8.8.8,10.10.0.33,,,53,60604,eth:ethertype:ip:udp:dns,171,traffic_segment_3.csv
2021-08-17T02:01:56.467889000+0530,8.8.8.8,10.10.0.33,,,53,63170,eth:ethertype:ip:udp:dns,176,traffic_segment_3.csv
2021-08-17T02:03:40.425173000+0530,8.8.8.8,10.10.0.33,,,53,63009,eth:ethertype:ip:udp:dns,176,traffic_segment_3.csv
2021-08-17T02:05:24.160807000+0530,8.8.8.8,10.10.0.33,,,53,54032,eth:ethertype:ip:udp:dns,176,traffic_segment_3.csv
2021-08-17T02:05:24.171675000+0530,8.8.8.8,10.10.0.33,,,53,54032,eth:ethertype:ip:udp:dns,176,traffic_segment_3.csv
2021-08-17T02:07:41.315788000+0530,8.8.8.8,10.10.0.33,,,53,56419,eth:ethertype:ip:udp:dns,176,traffic_segment_3.csv
2021-08-17T01:59:28.072685000+0530,10.10.0.33,2.18.105.186,53486,443,,,eth:ethertype:ip:tcp:tls,180,traffic_segment_3.csv
2021-08-17T01:59:28.072847000+0530,10.10.0.33,2.18.105.186,53487,443,,,eth:ethertype:ip:tcp:tls,180,traffic_segment_3.csv
2021-08-17T02:06:32.099000000+0530,8.8.8.8,10.10.0.33,,,53,53862,eth:ethertype:ip:udp:dns,181,traffic_segment_3.csv
2021-08-17T01:59:27.151351000+0530,204.79.197.200,10.10.0.33,443,53483,,,eth:ethertype:ip:tcp:tls,188,traffic_segment_3.csv
2021-08-17T01:59:28.039527000+0530,2.18.105.186,10.10.0.33,443,53486,,,eth:ethertype:ip:tcp:tls:tls,188,traffic_segment_3.csv
2021-08-17T01:59:28.040389000+0530,2.18.105.186,10.10.0.33,443,53487,,,eth:ethertype:ip:tcp:tls:tls,188,traffic_segment_3.csv
2021-08-17T02:01:46.195298000+0530,10.10.0.33,74.220.219.18,53523,80,,,eth:ethertype:ip:tcp:http:data,199,traffic_segment_3.csv
2021-08-17T02:03:30.203628000+0530,10.10.0.33,74.220.219.18,53535,80,,,eth:ethertype:ip:tcp:http:data,199,traffic_segment_3.csv
2021-08-17T02:05:13.921680000+0530,10.10.0.33,74.220.219.18,53545,80,,,eth:ethertype:ip:tcp:http:data,199,traffic_segment_3.csv
2021-08-17T02:07:31.068421000+0530,10.10.0.33,74.220.219.18,53580,80,,,eth:ethertype:ip:tcp:http:data,199,traffic_segment_3.csv
2021-08-17T02:05:34.635567000+0530,10.10.0.33,162.0.223.226,53547,80,,,eth:ethertype:ip:tcp:http:data,201,traffic_segment_3.csv
2021-08-17T02:07:53.951550000+0530,10.10.0.33,162.0.223.226,53584,80,,,eth:ethertype:ip:tcp:http:data,201,traffic_segment_3.csv
2021-08-17T02:02:17.138858000+0530,10.10.0.33,34.102.136.180,53525,80,,,eth:ethertype:ip:tcp:http:data,204,traffic_segment_3.csv
2021-08-17T02:02:33.058835000+0530,10.10.0.33,151.101.0.119,53529,80,,,eth:ethertype:ip:tcp:http:data,204,traffic_segment_3.csv
2021-08-17T02:04:01.093397000+0530,10.10.0.33,34.102.136.180,53537,80,,,eth:ethertype:ip:tcp:http:data,204,traffic_segment_3.csv
2021-08-17T02:04:16.811842000+0530,10.10.0.33,151.101.0.119,53539,80,,,eth:ethertype:ip:tcp:http:data,204,traffic_segment_3.csv
2021-08-17T02:05:56.910174000+0530,10.10.0.33,34.102.136.180,53564,80,,,eth:ethertype:ip:tcp:http:data,204,traffic_segment_3.csv
2021-08-17T02:06:12.594243000+0530,10.10.0.33,151.101.0.119,53568,80,,,eth:ethertype:ip:tcp:http:data,204,traffic_segment_3.csv
2021-08-17T02:08:06.034826000+0530,10.10.0.33,34.102.136.180,53586,80,,,eth:ethertype:ip:tcp:http:data,204,traffic_segment_3.csv
2021-08-17T02:01:51.435528000+0530,10.10.0.33,172.67.187.204,53524,80,,,eth:ethertype:ip:tcp:http:data,205,traffic_segment_3.csv
2021-08-17T02:03:35.390444000+0530,10.10.0.33,172.67.187.204,53536,80,,,eth:ethertype:ip:tcp:http:data,205,traffic_segment_3.csv
2021-08-17T02:05:19.108189000+0530,10.10.0.33,172.67.187.204,53546,80,,,eth:ethertype:ip:tcp:http:data,205,traffic_segment_3.csv
2021-08-17T02:07:36.283684000+0530,10.10.0.33,172.67.187.204,53582,80,,,eth:ethertype:ip:tcp:http:data,205,traffic_segment_3.csv
2021-08-17T02:01:29.934922000+0530,10.10.0.33,34.102.136.180,53521,80,,,eth:ethertype:ip:tcp:http:data,206,traffic_segment_3.csv
2021-08-17T02:03:14.264295000+0530,10.10.0.33,34.102.136.180,53533,80,,,eth:ethertype:ip:tcp:http:data,206,traffic_segment_3.csv
2021-08-17T02:04:57.998580000+0530,10.10.0.33,34.102.136.180,53543,80,,,eth:ethertype:ip:tcp:http:data,206,traffic_segment_3.csv
2021-08-17T02:07:14.845966000+0530,10.10.0.33,34.102.136.180,53576,80,,,eth:ethertype:ip:tcp:http:data,206,traffic_segment_3.csv
2021-08-17T02:02:23.068747000+0530,8.8.8.8,10.10.0.33,,,53,62937,eth:ethertype:ip:udp:dns,208,traffic_segment_3.csv
2021-08-17T02:01:24.900742000+0530,10.10.0.33,35.214.181.99,53520,80,,,eth:ethertype:ip:tcp:http:data,209,traffic_segment_3.csv
2021-08-17T02:02:27.531142000+0530,10.10.0.33,204.11.56.48,53528,80,,,eth:ethertype:ip:tcp:http:data,209,traffic_segment_3.csv
2021-08-17T02:03:09.252630000+0530,10.10.0.33,35.214.181.99,53532,80,,,eth:ethertype:ip:tcp:http:data,209,traffic_segment_3.csv
2021-08-17T02:04:11.356133000+0530,10.10.0.33,204.11.56.48,53538,80,,,eth:ethertype:ip:tcp:http:data,209,traffic_segment_3.csv
2021-08-17T02:04:52.986851000+0530,10.10.0.33,35.214.181.99,53542,80,,,eth:ethertype:ip:tcp:http:data,209,traffic_segment_3.csv
2021-08-17T02:06:07.278327000+0530,10.10.0.33,204.11.56.48,53566,80,,,eth:ethertype:ip:tcp:http:data,209,traffic_segment_3.csv
2021-08-17T02:07:09.822733000+0530,10.10.0.33,35.214.181.99,53574,80,,,eth:ethertype:ip:tcp:http:data,209,traffic_segment_3.csv
2021-08-17T02:01:40.519054000+0530,10.10.0.33,50.87.249.29,53522,80,,,eth:ethertype:ip:tcp:http:data,210,traffic_segment_3.csv
2021-08-17T02:03:24.532047000+0530,10.10.0.33,50.87.249.29,53534,80,,,eth:ethertype:ip:tcp:http:data,210,traffic_segment_3.csv
2021-08-17T02:05:08.264502000+0530,10.10.0.33,50.87.249.29,53544,80,,,eth:ethertype:ip:tcp:http:data,210,traffic_segment_3.csv
2021-08-17T02:07:25.256428000+0530,10.10.0.33,50.87.249.29,53578,80,,,eth:ethertype:ip:tcp:http:data,210,traffic_segment_3.csv
2021-08-17T02:02:23.410581000+0530,10.10.0.33,20.189.173.12,53526,443,,,eth:ethertype:ip:tcp:tls,212,traffic_segment_3.csv
2021-08-17T01:59:28.166200000+0530,10.10.0.33,92.122.253.175,53488,80,,,eth:ethertype:ip:tcp:http,215,traffic_segment_3.csv
2021-08-17T01:59:28.159940000+0530,8.8.8.8,10.10.0.33,,,53,57949,eth:ethertype:ip:udp:dns,244,traffic_segment_3.csv
2021-08-17T02:02:23.223494000+0530,10.10.0.33,20.189.173.12,53526,443,,,eth:ethertype:ip:tcp:tls,245,traffic_segment_3.csv
2021-08-17T01:59:28.019491000+0530,10.10.0.33,2.18.105.186,53486,443,,,eth:ethertype:ip:tcp:tls,259,traffic_segment_3.csv
2021-08-17T01:59:28.020160000+0530,10.10.0.33,2.18.105.186,53487,443,,,eth:ethertype:ip:tcp:tls,259,traffic_segment_3.csv
2021-08-17T01:59:28.066400000+0530,10.10.0.33,93.184.220.29,53469,80,,,eth:ethertype:ip:tcp:http,290,traffic_segment_3.csv
2021-08-17T02:02:23.404915000+0530,10.10.0.33,93.184.220.29,53527,80,,,eth:ethertype:ip:tcp:http,294,traffic_segment_3.csv
2021-08-17T01:59:28.082567000+0530,2.18.105.186,10.10.0.33,443,53486,,,eth:ethertype:ip:tcp:tls,312,traffic_segment_3.csv
2021-08-17T01:59:28.082777000+0530,2.18.105.186,10.10.0.33,443,53487,,,eth:ethertype:ip:tcp:tls,312,traffic_segment_3.csv
2021-08-17T01:59:49.274420000+0530,10.10.0.33,67.27.153.254,53500,80,,,eth:ethertype:ip:tcp:http,336,traffic_segment_3.csv
2021-08-17T02:02:23.602169000+0530,10.10.0.33,20.189.173.12,53526,443,,,eth:ethertype:ip:tcp:tls,351,traffic_segment_3.csv
2021-08-17T01:59:27.108288000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp:tls,369,traffic_segment_3.csv
2021-08-17T01:59:28.088314000+0530,10.10.0.33,204.79.197.200,53483,443,,,eth:ethertype:ip:tcp:tls,373,traffic_segment_3.csv
2021-08-17T01:59:28.120831000+0530,204.79.197.200,10.10.0.33,443,53483,,,eth:ethertype:ip:tcp:tls,373,traffic_segment_3.csv
2021-08-17T01:59:49.278930000+0530,67.27.153.254,10.10.0.33,80,53500,,,eth:ethertype:ip:tcp:http,404,traffic_segment_3.csv
2021-08-17T02:02:23.799763000+0530,20.189.173.12,10.10.0.33,443,53526,,,eth:ethertype:ip:tcp:tls,416,traffic_segment_3.csv
2021-08-17T01:59:28.067981000+0530,93.184.220.29,10.10.0.33,80,53469,,,eth:ethertype:ip:tcp:http:ocsp:ocsp:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509ce:x509ce:x509ce:x509ce:x509ce:x509ce:pkix1explicit:ocsp,430,traffic_segment_3.csv
2021-08-17T01:59:27.158863000+0530,204.79.197.200,10.10.0.33,443,53483,,,eth:ethertype:ip:tcp:tls,459,traffic_segment_3.csv
2021-08-17T02:07:26.089310000+0530,50.87.249.29,10.10.0.33,80,53577,,,eth:ethertype:ip:tcp:http,479,traffic_segment_3.csv
2021-08-17T02:06:12.687779000+0530,151.101.0.119,10.10.0.33,80,53567,,,eth:ethertype:ip:tcp,499,traffic_segment_3.csv
2021-08-17T02:04:11.803092000+0530,204.11.56.48,10.10.0.33,80,53538,,,eth:ethertype:ip:tcp:http:data-text-lines,505,traffic_segment_3.csv
2021-08-17T01:59:27.168693000+0530,204.79.197.200,10.10.0.33,443,53483,,,eth:ethertype:ip:tcp:tls:tls,507,traffic_segment_3.csv
2021-08-17T02:07:09.820939000+0530,35.214.181.99,10.10.0.33,80,53573,,,eth:ethertype:ip:tcp:http:data-text-lines,510,traffic_segment_3.csv
2021-08-17T02:01:30.029206000+0530,34.102.136.180,10.10.0.33,80,53521,,,eth:ethertype:ip:tcp:http:data-text-lines,515,traffic_segment_3.csv
2021-08-17T02:02:17.232551000+0530,34.102.136.180,10.10.0.33,80,53525,,,eth:ethertype:ip:tcp:http:data-text-lines,515,traffic_segment_3.csv
2021-08-17T02:03:14.359056000+0530,34.102.136.180,10.10.0.33,80,53533,,,eth:ethertype:ip:tcp:http:data-text-lines,515,traffic_segment_3.csv
2021-08-17T02:04:01.187515000+0530,34.102.136.180,10.10.0.33,80,53537,,,eth:ethertype:ip:tcp:http:data-text-lines,515,traffic_segment_3.csv
2021-08-17T02:04:58.092625000+0530,34.102.136.180,10.10.0.33,80,53543,,,eth:ethertype:ip:tcp:http:data-text-lines,515,traffic_segment_3.csv
2021-08-17T02:05:57.004756000+0530,34.102.136.180,10.10.0.33,80,53564,,,eth:ethertype:ip:tcp:http:data-text-lines,515,traffic_segment_3.csv
2021-08-17T02:07:14.939407000+0530,34.102.136.180,10.10.0.33,80,53576,,,eth:ethertype:ip:tcp:http:data-text-lines,515,traffic_segment_3.csv
2021-08-17T02:08:06.128193000+0530,34.102.136.180,10.10.0.33,80,53586,,,eth:ethertype:ip:tcp:http:data-text-lines,515,traffic_segment_3.csv
2021-08-17T02:02:23.378291000+0530,20.189.173.12,10.10.0.33,443,53526,,,eth:ethertype:ip:tcp:tls:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:tls:x509ce:x509ce:pkix1implicit:x509ce:x509ce:x509ce:x509ce:x509ce:pkix1explicit:x509ce:x509ce:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509ce:x509ce:x509ce:x509ce:x509ce:pkix1implicit:x509ce:x509ce:x509sat:ocsp:x509sat:x509sat:x509sat:x509sat:x509sat:x509ce:x509ce:x509ce:x509ce:x509ce:x509ce:ocsp,522,traffic_segment_3.csv
2021-08-17T02:07:52.020970000+0530,162.0.223.226,10.10.0.33,80,53583,,,eth:ethertype:ip:tcp:http:data-text-lines,523,traffic_segment_3.csv
2021-08-17T01:59:28.083353000+0530,2.18.105.186,10.10.0.33,443,53486,,,eth:ethertype:ip:tcp:tls,557,traffic_segment_3.csv
2021-08-17T02:05:34.863839000+0530,162.0.223.226,10.10.0.33,80,53547,,,eth:ethertype:ip:tcp:http:data-text-lines,557,traffic_segment_3.csv
2021-08-17T02:07:54.216288000+0530,162.0.223.226,10.10.0.33,80,53584,,,eth:ethertype:ip:tcp:http:data-text-lines,557,traffic_segment_3.csv
2021-08-17T02:01:42.149649000+0530,50.87.249.29,10.10.0.33,80,53522,,,eth:ethertype:ip:tcp:http,565,traffic_segment_3.csv
2021-08-17T02:03:25.521044000+0530,50.87.249.29,10.10.0.33,80,53534,,,eth:ethertype:ip:tcp:http,565,traffic_segment_3.csv
2021-08-17T02:05:10.060197000+0530,50.87.249.29,10.10.0.33,80,53544,,,eth:ethertype:ip:tcp:http,565,traffic_segment_3.csv
2021-08-17T02:07:26.299164000+0530,50.87.249.29,10.10.0.33,80,53578,,,eth:ethertype:ip:tcp:http,565,traffic_segment_3.csv
2021-08-17T02:07:31.072457000+0530,74.220.219.18,10.10.0.33,80,53579,,,eth:ethertype:ip:tcp:http:data-text-lines,570,traffic_segment_3.csv
2021-08-17T02:06:32.107838000+0530,13.107.4.52,10.10.0.33,80,53570,,,eth:ethertype:ip:tcp:http:data-text-lines,572,traffic_segment_3.csv
2021-08-17T02:06:32.195974000+0530,13.107.4.52,10.10.0.33,80,53570,,,eth:ethertype:ip:tcp:http:data-text-lines,572,traffic_segment_3.csv
2021-08-17T02:06:32.227539000+0530,13.107.4.52,10.10.0.33,80,53570,,,eth:ethertype:ip:tcp:http:data-text-lines,572,traffic_segment_3.csv
2021-08-17T02:06:32.268239000+0530,13.107.4.52,10.10.0.33,80,53570,,,eth:ethertype:ip:tcp:http:data-text-lines,572,traffic_segment_3.csv
2021-08-17T02:07:30.923248000+0530,10.10.0.33,74.220.219.18,53579,80,,,eth:ethertype:ip:tcp:http:urlencoded-form:http:data,574,traffic_segment_3.csv
2021-08-17T02:01:24.905796000+0530,35.214.181.99,10.10.0.33,80,53520,,,eth:ethertype:ip:tcp:http:data-text-lines,584,traffic_segment_3.csv
2021-08-17T02:03:09.257812000+0530,35.214.181.99,10.10.0.33,80,53532,,,eth:ethertype:ip:tcp:http:data-text-lines,584,traffic_segment_3.csv
2021-08-17T02:04:52.991578000+0530,35.214.181.99,10.10.0.33,80,53542,,,eth:ethertype:ip:tcp:http:data-text-lines,584,traffic_segment_3.csv
2021-08-17T02:07:09.827562000+0530,35.214.181.99,10.10.0.33,80,53574,,,eth:ethertype:ip:tcp:http:data-text-lines,584,traffic_segment_3.csv
2021-08-17T01:59:28.073078000+0530,10.10.0.33,2.18.105.186,53486,443,,,eth:ethertype:ip:tcp:tls,597,traffic_segment_3.csv
2021-08-17T02:05:57.001626000+0530,34.102.136.180,10.10.0.33,80,53563,,,eth:ethertype:ip:tcp:http:data-text-lines,604,traffic_segment_3.csv
2021-08-17T02:06:07.154084000+0530,10.10.0.33,204.11.56.48,53565,80,,,eth:ethertype:ip:tcp:http:urlencoded-form:http:data,604,traffic_segment_3.csv
2021-08-17T02:07:14.938360000+0530,34.102.136.180,10.10.0.33,80,53575,,,eth:ethertype:ip:tcp:http:data-text-lines,604,traffic_segment_3.csv
2021-08-17T02:08:06.126145000+0530,34.102.136.180,10.10.0.33,80,53585,,,eth:ethertype:ip:tcp:http:data-text-lines,604,traffic_segment_3.csv
2021-08-17T02:08:16.293685000+0530,10.10.0.33,204.11.56.48,53587,80,,,eth:ethertype:ip:tcp:http:urlencoded-form:http:data,604,traffic_segment_3.csv
2021-08-17T02:07:25.110528000+0530,10.10.0.33,50.87.249.29,53577,80,,,eth:ethertype:ip:tcp:http:urlencoded-form:http:data,607,traffic_segment_3.csv
2021-08-17T02:06:12.592362000+0530,10.10.0.33,151.101.0.119,53567,80,,,eth:ethertype:ip:tcp:http:urlencoded-form:http:data,613,traffic_segment_3.csv
2021-08-17T02:05:56.906724000+0530,10.10.0.33,34.102.136.180,53563,80,,,eth:ethertype:ip:tcp:http:urlencoded-form:http:data,619,traffic_segment_3.csv
2021-08-17T02:08:06.031882000+0530,10.10.0.33,34.102.136.180,53585,80,,,eth:ethertype:ip:tcp:http:urlencoded-form:http:data,619,traffic_segment_3.csv
2021-08-17T02:07:51.757131000+0530,10.10.0.33,162.0.223.226,53583,80,,,eth:ethertype:ip:tcp:http:urlencoded-form:http:data,620,traffic_segment_3.csv
2021-08-17T02:07:14.842961000+0530,10.10.0.33,34.102.136.180,53575,80,,,eth:ethertype:ip:tcp:http:urlencoded-form:http:data,625,traffic_segment_3.csv
2021-08-17T02:07:09.816256000+0530,10.10.0.33,35.214.181.99,53573,80,,,eth:ethertype:ip:tcp:http:urlencoded-form:http:data,644,traffic_segment_3.csv
2021-08-17T02:02:33.156108000+0530,151.101.0.119,10.10.0.33,80,53529,,,eth:ethertype:ip:tcp,645,traffic_segment_3.csv
2021-08-17T02:04:16.911116000+0530,151.101.0.119,10.10.0.33,80,53539,,,eth:ethertype:ip:tcp,645,traffic_segment_3.csv
2021-08-17T02:06:12.693123000+0530,151.101.0.119,10.10.0.33,80,53568,,,eth:ethertype:ip:tcp,645,traffic_segment_3.csv
2021-08-17T02:07:36.280265000+0530,10.10.0.33,172.67.187.204,53581,80,,,eth:ethertype:ip:tcp:http:urlencoded-form:http:data,652,traffic_segment_3.csv
2021-08-17T01:59:27.151357000+0530,204.79.197.200,10.10.0.33,443,53483,,,eth:ethertype:ip:tcp:tls,723,traffic_segment_3.csv
2021-08-17T01:59:28.176887000+0530,92.122.253.175,10.10.0.33,80,53488,,,eth:ethertype:ip:tcp:http:data,773,traffic_segment_3.csv
